ordem,operacao,centro_trabalho_id,centro_trabalho,data_inicio_base,hora_inicio_base,data_fim_base,hora_fim_base,indice_irpe,quantidade_executantes,esforco_individual,unidade_esforco_individual,chave_modelo,equipamento_ordem,local_instalacao_ordem,roteiro_operacoes,lista_tarefas_id,qualificacao,proficiencia_qualif,habilidade,proficiencia_hab
4009339,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009340,,,,,
4009339,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009340,,,,,
4009339,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009340,,,,,
4009340,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009341,,,,,
4009340,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009341,,,,,
4009340,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009341,,,,,
4009341,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009342,,,,,
4009341,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009342,,,,,
4009341,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009342,,,,,
4009342,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009343,,,,,
4009342,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009343,,,,,
4009342,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009343,,,,,
4009343,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009344,,,,,
4009343,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009344,,,,,
4009343,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009344,,,,,
4009344,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009345,,,,,
4009344,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009345,,,,,
4009344,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009345,,,,,
4009345,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009346,,,,,
4009345,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009346,,,,,
4009345,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009346,,,,,
4009346,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009347,,,,,
4009346,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009347,,,,,
4009346,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009347,,,,,
4009347,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009348,,,,,
4009347,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009348,,,,,
4009347,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009348,,,,,
4009348,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009349,,,,,
4009348,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009349,,,,,
4009348,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009349,,,,,
4009349,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009350,,,,,
4009349,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009350,,,,,
4009349,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009350,,,,,
4009350,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009351,,,,,
4009350,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009351,,,,,
4009350,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009351,,,,,
4009351,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009352,,,,,
4009351,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009352,,,,,
4009351,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009352,,,,,
4009352,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009353,,,,,
4009352,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009353,,,,,
4009352,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009353,,,,,
4009353,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009354,,,,,
4009353,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009354,,,,,
4009353,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009354,,,,,
4009354,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009355,,,,,
4009354,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009355,,,,,
4009354,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009355,,,,,
4009355,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009356,,,,,
4009355,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009356,,,,,
4009355,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009356,,,,,
4009356,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009357,,,,,
4009356,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009357,,,,,
4009356,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009357,,,,,
4009357,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009358,,,,,
4009357,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009358,,,,,
4009357,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009358,,,,,
4009358,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009359,,,,,
4009358,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009359,,,,,
4009358,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009359,,,,,
4009359,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009360,,,,,
4009359,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009360,,,,,
4009359,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009360,,,,,
4009360,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009361,,,,,
4009360,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009361,,,,,
4009360,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009361,,,,,
4009361,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009362,,,,,
4009361,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009362,,,,,
4009361,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009362,,,,,
4009362,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009363,,,,,
4009362,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009363,,,,,
4009362,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009363,,,,,
4009363,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009364,,,,,
4009363,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009364,,,,,
4009363,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009364,,,,,
4009364,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009365,,,,,
4009364,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009365,,,,,
4009364,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009365,,,,,
4009365,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009366,,,,,
4009365,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009366,,,,,
4009365,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009366,,,,,
4009366,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009367,,,,,
4009366,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009367,,,,,
4009366,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009367,,,,,
4009367,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009368,,,,,
4009367,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009368,,,,,
4009367,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009368,,,,,
4009368,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009369,,,,,
4009368,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009369,,,,,
4009368,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009369,,,,,
4009369,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009370,,,,,
4009369,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009370,,,,,
4009369,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009370,,,,,
4009370,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009371,,,,,
4009370,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009371,,,,,
4009370,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009371,,,,,
4009371,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009372,,,,,
4009371,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009372,,,,,
4009371,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009372,,,,,
4009372,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009373,,,,,
4009372,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009373,,,,,
4009372,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009373,,,,,
4009373,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009374,,,,,
4009373,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009374,,,,,
4009373,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009374,,,,,
4009374,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009375,,,,,
4009374,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009375,,,,,
4009374,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009375,,,,,
4009375,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009376,,,,,
4009375,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009376,,,,,
4009375,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009376,,,,,
4009376,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009377,,,,,
4009376,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009377,,,,,
4009376,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009377,,,,,
4009377,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009378,,,,,
4009377,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009378,,,,,
4009377,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009378,,,,,
4009378,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009379,,,,,
4009378,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009379,,,,,
4009378,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009379,,,,,
4009379,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009380,,,,,
4009379,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009380,,,,,
4009379,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009380,,,,,
4009380,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009381,,,,,
4009380,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009381,,,,,
4009380,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009381,,,,,
4009381,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009382,,,,,
4009381,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009382,,,,,
4009381,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009382,,,,,
4009382,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009383,,,,,
4009382,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009383,,,,,
4009382,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009383,,,,,
4009383,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009384,,,,,
4009383,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009384,,,,,
4009383,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009384,,,,,
4009384,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009385,,,,,
4009384,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009385,,,,,
4009384,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009385,,,,,
4009385,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009386,,,,,
4009385,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009386,,,,,
4009385,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009386,,,,,
4009386,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009387,,,,,
4009386,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009387,,,,,
4009386,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009387,,,,,
4009387,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009388,,,,,
4009387,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009388,,,,,
4009387,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009388,,,,,
4009388,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009389,,,,,
4009388,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009389,,,,,
4009388,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009389,,,,,
4009389,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009390,,,,,
4009389,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009390,,,,,
4009389,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009390,,,,,
4009390,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009391,,,,,
4009390,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009391,,,,,
4009390,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009391,,,,,
4009391,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009392,,,,,
4009391,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009392,,,,,
4009391,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009392,,,,,
4009392,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009393,,,,,
4009392,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009393,,,,,
4009392,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009393,,,,,
4009393,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009394,,,,,
4009393,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009394,,,,,
4009393,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009394,,,,,
4009394,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000313,ITSS-PNEU-BORR-A,1000009395,,,,,
4009394,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009395,,,,,
4009394,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000313,ITSS-PNEU-BORR-A,1000009395,,,,,
4009395,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009396,,,,,
4009395,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009396,,,,,
4009395,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009396,,,,,
4009396,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000312,ITSS-BORR-SDRC,1000009397,,,,,
4009396,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009397,,,,,
4009396,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000312,ITSS-BORR-SDRC,1000009397,,,,,
4009397,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000310,ITSS-BORR-SDRC,1000009398,,,,,
4009397,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009398,,,,,
4009397,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000310,ITSS-BORR-SDRC,1000009398,,,,,
4009398,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,12709,ITSS-BORR-DESC,1000009399,,,,,
4009398,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009399,,,,,
4009398,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,12709,ITSS-BORR-DESC,1000009399,,,,,
4009399,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000311,ITSS-BORR-SDRC,1000009400,,,,,
4009399,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009400,,,,,
4009399,30,10000082,AUTOM,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000311,ITSS-BORR-SDRC,1000009400,,,,,
4009400,10,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,2,2,H,,110000309,ITSS-BORR-SDRC,1000009401,,,,,
4009400,20,10000001,BM_EELET,3/7/2025,,3/7/2025,00:00:00,10,1,1,H,,110000309,ITSS-BORR-SDRC,1000009401,,,,,
